Page,Clicks,Impressions,CTR,Position
"https://spotonauto.com/repair/1986/chevrolet/malibu/spark-plug-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1986/chevrolet/silverado/brake-rotor-replacement",0,1,0.00%,14.0
"https://spotonauto.com/repair/1986/chevrolet/silverado/headlight-bulb-replacement",0,3,0.00%,6.7
"https://spotonauto.com/repair/1986/chevrolet/silverado/serpentine-belt-replacement",0,1,0.00%,8.0
"https://spotonauto.com/repair/1986/chevrolet/silverado/spark-plug-replacement",0,2,0.00%,7.0
"https://spotonauto.com/repair/1986/chevrolet/silverado/starter-replacement",0,4,0.00%,9.5
"https://spotonauto.com/repair/1986/chevrolet/silverado/thermostat-replacement",0,1,0.00%,2.0
"https://spotonauto.com/repair/1986/chevrolet/silverado/water-pump-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1986/chevrolet/suburban/alternator-replacement",0,1,0.00%,100.0
"https://spotonauto.com/repair/1986/chevrolet/suburban/battery-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1986/chevrolet/suburban/spark-plug-replacement",0,3,0.00%,14.7
"https://spotonauto.com/repair/1986/chevrolet/suburban/water-pump-replacement",0,4,0.00%,21.0
"https://spotonauto.com/repair/1986/chevrolet/tahoe/serpentine-belt-replacement",0,2,0.00%,5.0
"https://spotonauto.com/repair/1986/ford/edge/radiator-replacement",0,3,0.00%,9.7
"https://spotonauto.com/repair/1986/ford/edge/serpentine-belt-replacement",0,1,0.00%,32.0
"https://spotonauto.com/repair/1986/ford/explorer/headlight-bulb-replacement",0,1,0.00%,12.0
"https://spotonauto.com/repair/1986/ford/explorer/oil-change",0,1,0.00%,4.0
"https://spotonauto.com/repair/1986/ford/explorer/serpentine-belt-replacement",0,5,0.00%,6.4
"https://spotonauto.com/repair/1986/ford/f-150/alternator-replacement",0,2,0.00%,9.0
"https://spotonauto.com/repair/1986/ford/f-150/battery-replacement",0,5,0.00%,4.2
"https://spotonauto.com/repair/1986/ford/f-150/cabin-air-filter-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1986/ford/f-150/headlight-bulb-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1986/ford/f-150/oil-change",0,12,0.00%,6.5
"https://spotonauto.com/repair/1986/ford/f-150/radiator-replacement",0,6,0.00%,7.2
"https://spotonauto.com/repair/1986/ford/f-150/serpentine-belt-replacement",0,4,0.00%,4.5
"https://spotonauto.com/repair/1986/ford/f-150/spark-plug-replacement",0,8,0.00%,7.4
"https://spotonauto.com/repair/1986/ford/f-150/thermostat-replacement",0,4,0.00%,5.8
"https://spotonauto.com/repair/1986/ford/focus/alternator-replacement",0,2,0.00%,25.5
"https://spotonauto.com/repair/1986/ford/focus/water-pump-replacement",0,1,0.00%,60.0
"https://spotonauto.com/repair/1986/ford/fusion/thermostat-replacement",0,1,0.00%,20.0
"https://spotonauto.com/repair/1986/ford/mustang/alternator-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1986/ford/mustang/brake-rotor-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1986/ford/mustang/headlight-bulb-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1986/ford/mustang/oil-change",0,2,0.00%,8.0
"https://spotonauto.com/repair/1986/ford/mustang/spark-plug-replacement",0,15,0.00%,6.0
"https://spotonauto.com/repair/1986/ford/mustang/starter-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1986/ford/mustang/water-pump-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1986/honda/accord/engine-air-filter-replacement",0,1,0.00%,3.0
"https://spotonauto.com/repair/1986/honda/accord/oil-change",0,3,0.00%,4.0
"https://spotonauto.com/repair/1986/honda/accord/water-pump-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1986/honda/civic/headlight-bulb-replacement",0,2,0.00%,3.5
"https://spotonauto.com/repair/1986/honda/civic/radiator-replacement",0,3,0.00%,2.3
"https://spotonauto.com/repair/1986/honda/civic/spark-plug-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1986/honda/civic/starter-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1986/honda/civic/thermostat-replacement",0,5,0.00%,21.0
"https://spotonauto.com/repair/1986/honda/civic/water-pump-replacement",0,3,0.00%,3.7
"https://spotonauto.com/repair/1986/honda/cr-v/headlight-bulb-replacement",0,1,0.00%,3.0
"https://spotonauto.com/repair/1986/honda/fit/radiator-replacement",0,5,0.00%,10.8
"https://spotonauto.com/repair/1986/honda/fit/starter-replacement",0,1,0.00%,49.0
"https://spotonauto.com/repair/1986/honda/odyssey/radiator-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1986/honda/odyssey/serpentine-belt-replacement",0,5,0.00%,70.2
"https://spotonauto.com/repair/1986/honda/odyssey/thermostat-replacement",0,1,0.00%,89.0
"https://spotonauto.com/repair/1986/honda/pilot/brake-rotor-replacement",0,1,0.00%,49.0
"https://spotonauto.com/repair/1986/honda/pilot/thermostat-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1986/hyundai/santa-fe/battery-replacement",0,1,0.00%,69.0
"https://spotonauto.com/repair/1986/hyundai/santa-fe/headlight-bulb-replacement",0,2,0.00%,8.0
"https://spotonauto.com/repair/1986/hyundai/santa-fe/radiator-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1986/hyundai/santa-fe/serpentine-belt-replacement",0,4,0.00%,19.3
"https://spotonauto.com/repair/1986/hyundai/sonata/battery-replacement",0,1,0.00%,31.0
"https://spotonauto.com/repair/1986/hyundai/tucson/headlight-bulb-replacement",0,2,0.00%,10.0
"https://spotonauto.com/repair/1986/hyundai/tucson/serpentine-belt-replacement",0,1,0.00%,38.0
"https://spotonauto.com/repair/1986/jeep/cherokee/cabin-air-filter-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1986/jeep/cherokee/serpentine-belt-replacement",0,2,0.00%,8.5
"https://spotonauto.com/repair/1986/jeep/cherokee/spark-plug-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1986/jeep/cherokee/starter-replacement",0,1,0.00%,2.0
"https://spotonauto.com/repair/1986/jeep/cherokee/thermostat-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1986/jeep/grand-cherokee/brake-rotor-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1986/jeep/grand-cherokee/headlight-bulb-replacement",0,1,0.00%,12.0
"https://spotonauto.com/repair/1986/jeep/grand-cherokee/starter-replacement",0,2,0.00%,8.5
"https://spotonauto.com/repair/1986/jeep/grand-cherokee/thermostat-replacement",0,1,0.00%,4.0
"https://spotonauto.com/repair/1986/jeep/wrangler/headlight-bulb-replacement",0,1,0.00%,218.0
"https://spotonauto.com/repair/1986/kia/optima/starter-replacement",0,3,0.00%,33.0
"https://spotonauto.com/repair/1986/kia/optima/water-pump-replacement",0,2,0.00%,36.0
"https://spotonauto.com/repair/1986/kia/sorento/brake-rotor-replacement",0,1,0.00%,20.0
"https://spotonauto.com/repair/1986/kia/sorento/serpentine-belt-replacement",0,1,0.00%,66.0
"https://spotonauto.com/repair/1986/kia/soul/alternator-replacement",0,1,0.00%,28.0
"https://spotonauto.com/repair/1986/kia/sportage/alternator-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1986/kia/sportage/battery-replacement",0,1,0.00%,1.0
"https://spotonauto.com/repair/1986/mercedes/c-class/battery-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1986/mercedes/c-class/water-pump-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1986/mercedes/e-class/battery-replacement",0,1,0.00%,8.0
"https://spotonauto.com/repair/1986/mercedes/e-class/brake-pad-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1986/mercedes/e-class/oil-change",0,3,0.00%,5.3
"https://spotonauto.com/repair/1986/mercedes/e-class/radiator-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1986/mercedes/e-class/starter-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1986/mercedes/e-class/water-pump-replacement",0,3,0.00%,8.0
"https://spotonauto.com/repair/1986/nissan/altima/headlight-bulb-replacement",0,1,0.00%,3.0
"https://spotonauto.com/repair/1986/nissan/altima/radiator-replacement",0,2,0.00%,11.0
"https://spotonauto.com/repair/1986/nissan/altima/thermostat-replacement",0,1,0.00%,4.0
"https://spotonauto.com/repair/1986/nissan/pathfinder/brake-pad-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1986/nissan/pathfinder/headlight-bulb-replacement",0,2,0.00%,50.0
"https://spotonauto.com/repair/1986/nissan/rogue/starter-replacement",0,5,0.00%,3.4
"https://spotonauto.com/repair/1986/nissan/rogue/water-pump-replacement",0,1,0.00%,54.0
"https://spotonauto.com/repair/1986/nissan/sentra/starter-replacement",0,2,0.00%,11.5
"https://spotonauto.com/repair/1986/nissan/versa/battery-replacement",0,1,0.00%,8.0
"https://spotonauto.com/repair/1986/nissan/versa/cabin-air-filter-replacement",0,1,0.00%,4.0
"https://spotonauto.com/repair/1986/nissan/versa/thermostat-replacement",0,2,0.00%,64.5
"https://spotonauto.com/repair/1986/subaru/forester/brake-pad-replacement",0,1,0.00%,24.0
"https://spotonauto.com/repair/1986/subaru/forester/serpentine-belt-replacement",0,5,0.00%,58.4
"https://spotonauto.com/repair/1986/subaru/forester/thermostat-replacement",0,1,0.00%,59.0
"https://spotonauto.com/repair/1986/subaru/outback/battery-replacement",0,2,0.00%,49.5
"https://spotonauto.com/repair/1986/toyota/camry/alternator-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1986/toyota/camry/battery-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1986/toyota/camry/oil-change",0,5,0.00%,5.4
"https://spotonauto.com/repair/1986/toyota/camry/spark-plug-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1986/toyota/camry/starter-replacement",0,1,0.00%,2.0
"https://spotonauto.com/repair/1986/toyota/corolla/alternator-replacement",0,1,0.00%,2.0
"https://spotonauto.com/repair/1986/toyota/corolla/headlight-bulb-replacement",0,1,0.00%,4.0
"https://spotonauto.com/repair/1986/toyota/corolla/serpentine-belt-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1986/toyota/corolla/spark-plug-replacement",0,6,0.00%,8.7
"https://spotonauto.com/repair/1986/toyota/corolla/starter-replacement",0,2,0.00%,5.0
